simulation,total_revenue
4795,20074657.167918228
4796,20097574.963373195
4797,20087987.793907456
4798,20101436.930820137
4799,20080019.836634394
4800,20103364.310199585
4801,20066588.731031355
4802,20093048.34140207
4803,20085900.011210024
4804,20071385.304038998
4805,20085168.822692484
4806,20076495.180761963
4807,20078355.77679857
4808,20080431.25566814
4809,20088789.738256402
4810,20067640.810271233
4811,20073054.427109078
4812,20093813.342318635
4813,20058467.270749032
4814,20080044.526014276
4815,20092188.591991343
4816,20117797.013251342
4817,20073584.84926489
4818,20079594.5401588
4819,20121743.157080583
4820,20066717.258781366
4821,20094464.72738787
4822,20109739.00019909
4823,20081781.753584582
4824,20071410.693476226
4825,20055067.222785026
4826,20094533.746233463
4827,20075160.44706573
4828,20070494.72282917
4829,20084040.328708425
4830,20122712.666595597
4831,20069829.663892385
4832,20100863.393441383
4833,20127764.79719529
4834,20062693.00842928
4835,20093703.324693207
4836,20099743.54696677
4837,20066071.205207497
4838,20121804.662189692
4839,20088818.642185934
4840,20054074.198171765
4841,20101604.23193998
4842,20090799.983811025
4843,20091757.70293558
4844,20088950.868281126
4845,20095597.85727097
4846,20077790.33090315
4847,20053774.01584422
4848,20106770.07155777
4849,20131090.631257735
4850,20103545.7594232
4851,20093117.665712606
4852,20108895.99741111
4853,20055207.78158455
4854,20123699.57261233
4855,20118652.986576308
4856,20111291.907723665
4857,20077849.829844836
4858,20081648.664157886
4859,20073761.880735077
4860,20034384.81108295
4861,20091934.82917234
4862,20111341.457887262
4863,20034090.141329117
4864,20106950.816166908
4865,20084247.55072876
4866,20094759.720410112
4867,20064884.556149956
4868,20089735.51134244
4869,20074966.672550347
4870,20085710.4303941
4871,20068608.21051529
4872,20104038.71559184
4873,20079264.53441311
4874,20070452.91785303
4875,20058416.534513902
4876,20085021.8539819
4877,20075916.78439041
4878,20087708.474071413
4879,20108333.67760064
4880,20122078.95122717
4881,20109809.433618765
4882,20059008.761492185
4883,20061149.711759698
4884,20097021.916712716
4885,20069313.567914862
4886,20063543.694809414
4887,20074050.336993363
4888,20078353.374337293
4889,20114918.761597395
4890,20109814.175116282
4891,20069694.181842107
4892,20057968.439108692
4893,20062560.112304177
4894,20068529.208862502
4895,20088525.294404235
4896,20069784.761958856
4897,20071411.587186165
4898,20092809.64264952
4899,20056748.89101556
4900,20064180.445529107
4901,20098826.508160114
4902,20081446.620196015
4903,20073039.17587822
4904,20102082.644318737
4905,20073212.524988458
4906,20059352.635937065
4907,20117198.954049762
4908,20068825.658523716
4909,20088945.346950132
4910,20110026.231273614
4911,20066936.02912102
4912,20091388.771301057
4913,20067718.37640761
4914,20087215.027512636
4915,20075864.258667827
4916,20106180.29345016
4917,20088543.677909248
4918,20073993.10580427
4919,20081623.831948567
4920,20110483.457407705
4921,20117478.27617433
4922,20103208.38013464
4923,20064800.350441545
4924,20096641.48110208
4925,20089843.459111854
4926,20108182.06292655
4927,20099671.515463993
4928,20091683.955828443
4929,20097900.11344744
4930,20065055.188510895
4931,20103653.54776435
4932,20075106.795982223
4933,20096462.941596143
4934,20099135.250164494
4935,20072137.777499035
4936,20094342.562624864
4937,20070707.534685783
4938,20086339.65011584
4939,20075025.959505253
4940,20099876.42261444
4941,20077415.530600466
4942,20067687.714145433
4943,20102144.643838953
4944,20088486.04188799
4945,20080952.08393366
4946,20071664.180606212
4947,20097295.43746919
4948,20108132.830103777
4949,20093518.502740584
4950,20102845.44712385
4951,20099241.327463057
4952,20086787.984328635
4953,20025323.181878928
4954,20114215.838518623
4955,20085875.884346835
4956,20079437.880649697
4957,20096349.449413143
4958,20107098.858947925
4959,20077697.231932357
4960,20058983.705401167
4961,20080048.832092635
4962,20030642.616313472
4963,20085543.23931137
4964,20085493.69994306
4965,20076558.486165233
4966,20101356.821788907
4967,20098127.64087657
4968,20077013.78927886
4969,20072358.604963463
4970,20087081.642770957
4971,20078505.4413795
4972,20087218.401655827
4973,20111409.0439827
4974,20090145.4276626
4975,20086255.814449787
4976,20114186.43597119
4977,20076818.057448827
4978,20066575.655338272
4979,20070178.472565915
4980,20072284.34794615
4981,20074614.908539798
4982,20076591.532463416
4983,20102347.280362163
4984,20074742.780047268
4985,20134385.890542563
4986,20087505.193486806
4987,20111439.89700716
4988,20090239.813184544
4989,20085987.53173332
4990,20099973.50787279
4991,20064132.61383972
4992,20095060.060169592
4993,20062509.539645605
4994,20115041.941801783
4995,20062067.44891536
4996,20088177.342549402
4997,20070801.994268022
4998,20099889.367505874
4999,20051541.962763466
5000,20133862.319329206
5001,20082414.41623517
5002,20108241.453595147
5003,20128476.09916138
5004,20042365.612775393
5005,20098521.842709526
5006,20071600.756087586
5007,20094138.057491347
5008,20081584.52951195
5009,20117255.504351445
5010,20112111.046968617
5011,20091986.22989749
5012,20066652.816057913
5013,20049614.8232058
5014,20078440.07127535
5015,20054999.59380746
5016,20070292.176015142
5017,20070412.83291164
5018,20086943.826934244
5019,20074652.440625023
5020,20095985.750770424
5021,20128696.46312793
5022,20101063.77456276
5023,20088622.64254114
5024,20050246.032462865
5025,20109765.89458612
5026,20115163.50521136
5027,20115698.2232802
5028,20091835.61849841
5029,20075820.543882407
5030,20083728.815754004
5031,20099857.325247224
5032,20079340.46344145
5033,20101795.286231816
5034,20067249.26476671
5035,20090278.578958258
5036,20089586.928850003
5037,20107314.337500196
5038,20046701.776351582
5039,20078796.324265666
5040,20064682.469794396
5041,20087451.532995395
5042,20083752.076154362
5043,20094780.921002127
5044,20084259.16282449
5045,20072633.178925753
5046,20105528.66452903
5047,20097139.495167896
5048,20097914.051260203
5049,20079667.823934387
5050,20083928.90727052
5051,20105166.702626266
5052,20050931.435998414
5053,20085861.576690942
5054,20052414.466949105
5055,20121866.037008017
5056,20102427.128072537
5057,20099546.331243243
5058,20082871.74018852
5059,20112066.13717964
5060,20060868.633831624
5061,20070841.17034675
5062,20073586.726986054
5063,20125640.538394265
5064,20111190.121822745
5065,20084495.65278347
5066,20085897.84040025
5067,20118689.694165565
5068,20078880.65766011
5069,20100435.36302245
5070,20105764.288545616
5071,20076553.67986908
5072,20080374.693909112
5073,20070622.589112405
5074,20074084.718112197
5075,20080883.3223981
5076,20116219.89040853
5077,20053723.48799686
5078,20098136.26251785
5079,20120171.687677488
5080,20109448.240000032
5081,20099722.145048063
5082,20067670.77949377
5083,20096293.653232135
5084,20088747.524344
5085,20099032.247001514
5086,20063616.08396989
5087,20099214.895094752
5088,20102054.36041994
5089,20114950.229834054
5090,20086993.498235237
5091,20071990.597928897
5092,20086643.572797474
5093,20108592.202317573
5094,20080429.249485668
5095,20072899.12591627
5096,20101978.57403815
5097,20077058.421368
5098,20084828.3672587
5099,20044209.84983348
5100,20100671.35694855
5101,20082304.105286535
5102,20092996.956147555
5103,20068987.944550917
5104,20098737.033147838
5105,20046778.59808983
5106,20108833.732237972
5107,20070774.143982206
5108,20073422.206839148
5109,20094866.017295133
5110,20090867.49457902
5111,20072760.492645957
5112,20088644.151783474
5113,20095679.864113376
5114,20064991.350093
5115,20100016.284897137
5116,20077477.425228123
5117,20098904.90302917
5118,20120497.952569146
5119,20084016.546639513
5120,20100055.529002793
5121,20079278.043821383
5122,20107302.072708994
5123,20061850.59842254
5124,20082015.823566277
5125,20078410.670153003
5126,20087110.963643093
5127,20112656.126080755
5128,20071624.69358368
5129,20104009.195103675
5130,20075403.09213044
5131,20075662.258535974
5132,20088693.550724834
5133,20093337.366601385
5134,20072890.54806779
5135,20098565.760814458
5136,20095816.403095476
5137,20069022.840422954
5138,20078838.525998935
5139,20062005.3002154
5140,20073588.21045957
5141,20082202.459687382
5142,20106650.602133036
5143,20115085.03663991
5144,20079462.392051335
5145,20065134.072446976
5146,20095099.856347617
5147,20073859.146265935
5148,20085816.698620826
5149,20128925.189237103
5150,20111087.843787085
5151,20059405.800027017
5152,20051082.146566857
5153,20102457.289124202
5154,20080948.620339166
5155,20059980.803680398
5156,20058894.266908478
5157,20087374.301165115
5158,20055897.974185437
5159,20061790.407044917
5160,20098965.16668383
5161,20100545.79750911
5162,20096885.038586672
5163,20084778.82938397
5164,20114760.458090972
5165,20111893.84592379
5166,20120072.032443006
5167,20092827.15268212
5168,20117397.10048588
5169,20097259.702768948
5170,20082222.267148923
5171,20073209.600248985
5172,20085317.204725184
5173,20116133.765473697
5174,20102046.115286343
5175,20084827.920578204
5176,20081274.7593833
5177,20089566.426956315
5178,20054123.840587717
5179,20109254.168281283
5180,20091246.252961732
5181,20057848.938896604
5182,20092901.905949987
5183,20097683.149292152
5184,20086932.223653328
5185,20090555.134483714
5186,20111842.83432676
5187,20090104.255404104
5188,20055223.114404995
5189,20042184.7275224
5190,20074616.93332341
5191,20071068.684417926
5192,20106926.999614388
5193,20134805.26691657
5194,20110891.564603135
5195,20070330.59894615
5196,20053852.551910635
5197,20066675.131129205
5198,20080497.081264045
5199,20069041.4940471
5200,20077611.617879216
5201,20085950.890749328
5202,20115548.63209638
5203,20098474.809776954
5204,20064110.737679817
5205,20076514.1035715
5206,20078705.07227486
5207,20100073.35769375
5208,20104108.95775043
5209,20078302.07457844
5210,20099274.882238194
5211,20099147.315584704
5212,20091126.6840179
5213,20081447.90886381
5214,20094481.178101655
5215,20093515.080840513
5216,20072664.081047736
5217,20047956.084841486
5218,20089793.246874973
5219,20070060.40063292
5220,20076100.53021754
5221,20082951.430993054
5222,20120716.41881979
5223,20094227.19722715
5224,20094918.385385286
5225,20114278.512271695
5226,20118096.50059776
5227,20034498.934916582
5228,20082929.87431869
5229,20101810.199104663
5230,20100685.501358267
5231,20071742.83843187
5232,20088220.784746394
5233,20127155.607544553
5234,20126438.606545266
5235,20064783.003571417
5236,20085147.19114035
5237,20126692.383818444
5238,20085399.996994786
5239,20079914.79597578
5240,20079794.962799694
5241,20100318.125113968
5242,20061332.09739014
5243,20101805.77440552
5244,20078244.69903247
5245,20066245.06444004
5246,20088552.585879233
5247,20080700.908574525
5248,20119967.78572739
5249,20130440.630947083
5250,20067499.870510004
5251,20072633.05930883
5252,20070249.245152697
5253,20068218.01744365
5254,20072732.60268773
5255,20100859.768617865
5256,20109047.016494278
5257,20049237.724938132
5258,20095186.059306808
5259,20082669.334085785
5260,20085516.81415626
5261,20104402.94520211
5262,20104268.721923534
5263,20095179.01177963
5264,20049067.06579137
5265,20100667.353580277
5266,20066240.798426684
5267,20069499.99459692
5268,20096478.270873334
5269,20080257.341160282
5270,20101206.168803386
5271,20098816.121815287
5272,20097182.21602848
5273,20090842.007510353
5274,20070853.09708162
5275,20080347.341360122
5276,20047145.462864537
5277,20093928.827373113
5278,20095128.96779326
5279,20072202.153994165
5280,20127624.714400344
5281,20096003.619051855
5282,20124591.720190305
5283,20062128.76056734
5284,20107277.284454565
5285,20068268.572429065
5286,20074819.910268504
5287,20109497.20483427
5288,20131763.142934658
5289,20087562.782719877
5290,20117518.73770174
5291,20089394.187858444
5292,20092566.740723606
5293,20035224.580521956
5294,20090967.773631036
5295,20055575.583044562
5296,20062518.465981826
5297,20083349.92579716
5298,20071193.635955933
5299,20081018.30415238
5300,20096807.40797243
5301,20102912.406940978
5302,20096895.82188151
5303,20103559.755378593
5304,20113111.472684786
5305,20086024.90443086
5306,20108809.440190297
5307,20129887.337155797
5308,20120617.528584275
5309,20094513.030396227
5310,20092723.667854916
5311,20080272.227186438
5312,20102416.60021307
5313,20107033.536423966
5314,20099310.751340345
5315,20089345.696066014
5316,20088606.42291241
5317,20118371.892791
5318,20096789.55186546
5319,20068731.709015902
5320,20075325.16574169
5321,20082781.91040135
5322,20107474.88331031
5323,20080382.695673566
5324,20070778.578588706
5325,20114808.457282424
5326,20087455.108700357
5327,20118122.32405541
5328,20068943.03172977
5329,20106351.171856835
5330,20076403.852004156
5331,20064971.52243521
5332,20073174.62550309
5333,20061181.221130673
5334,20069454.578631103
5335,20117359.466472413
5336,20085851.455402743
5337,20064549.916274168
5338,20076765.88062683
5339,20098858.067332838
5340,20066178.625789504
5341,20079907.138353683
5342,20083573.621920153
5343,20087000.298653565
5344,20044747.92283525
5345,20089160.987719335
5346,20113945.869472023
5347,20106837.443042073
5348,20064247.644881207
5349,20088648.0613395
5350,20056003.728525586
5351,20068805.721667934
5352,20092768.88404262
5353,20065036.286393896
5354,20051399.255948145
5355,20074437.51641758
5356,20047919.745333947
5357,20073299.87401403
5358,20121536.213357404
5359,20130733.903413493
5360,20058794.180614915
5361,20076820.25011307
5362,20085199.48015522
5363,20065073.03546521
5364,20088158.377161887
5365,20089368.63706043
5366,20086791.36360383
5367,20088139.69142831
5368,20078589.78812716
5369,20082212.700054605
5370,20089562.303522985
5371,20103723.151034553
5372,20069495.68573029
5373,20048368.119941432
5374,20043978.125437457
5375,20072363.164933804
5376,20097191.7374184
5377,20121837.003856488
5378,20091480.60227364
5379,20077431.12254837
5380,20064571.522594515
5381,20054484.535969477
5382,20102212.151751768
5383,20112086.80496141
5384,20126064.527915146
5385,20071242.44485845
5386,20082959.94512485
5387,20097382.695330113
5388,20042876.263089933
5389,20128059.356225904
5390,20080037.392483953
5391,20083837.740253706
5392,20052511.68689293
5393,20070228.80941574
5394,20096509.53845163
5395,20095018.612133026
5396,20054125.695982654
5397,20092661.436514713
5398,20096657.6453071
5399,20108053.923440926
5400,20099854.506896533
5401,20048302.752548072
5402,20087331.824030112
5403,20064190.456475873
5404,20107797.66016929
5405,20079300.507536493
5406,20089694.03063652
5407,20125379.4694944
5408,20077799.053873
5409,20077355.479036927
5410,20052480.039518166
5411,20071245.692273382
5412,20081130.181899443
5413,20082638.32103103
5414,20058171.48524032
5415,20075891.40327498
5416,20078248.857480306
5417,20092252.06855649
5418,20083001.92226266
5419,20065122.98821165
5420,20079036.443171754
5421,20108266.15417686
5422,20114290.82622778
5423,20082919.635390908
5424,20087148.33371492
5425,20060141.775773462
5426,20127864.8457262
5427,20066948.42843375
5428,20118640.904590398
5429,20105950.52156092
5430,20097312.39841959
5431,20086289.607860837
5432,20089257.825277716
5433,20105805.494061887
5434,20090697.2627553
5435,20095605.282216195
5436,20057617.989513807
5437,20069420.64010653
5438,20055996.807993084
5439,20088678.036047287
5440,20113998.940447196
5441,20096606.438419696
5442,20088146.310090154
5443,20064685.254716773
5444,20074872.22895459
5445,20063053.234951094
5446,20059977.519587245
5447,20102313.246553108
5448,20115969.00705484
5449,20109610.75577896
5450,20079704.165177148
5451,20084805.825799957
5452,20115476.639537282
5453,20125434.209641878
5454,20070430.283355203
5455,20091279.083098795
5456,20075664.927825224
5457,20113490.47488444
5458,20080798.14752382
5459,20077518.00901968
5460,20086105.586657263
5461,20096626.583654918
5462,20123302.78342765
5463,20103003.750780173
5464,20092266.102567744
5465,20080926.92138538
5466,20109032.93527576
5467,20067576.560535416
5468,20096330.91214219
5469,20054080.905625995
5470,20099963.087930165
5471,20091861.408206224
5472,20101551.57220306
5473,20079844.750325102
5474,20080664.609046597
5475,20109050.14361101
5476,20075065.93639399
5477,20092570.589647204
5478,20118250.853303958
5479,20110553.360727634
5480,20085138.71708447
5481,20108240.83950421
5482,20095428.081615873
5483,20074668.165019218
5484,20089497.603012744
5485,20055617.268249884
5486,20088066.27346751
5487,20115183.64706365
5488,20053717.624539055
5489,20079549.353628594
5490,20101046.83941476
5491,20083533.75119507
5492,20093169.92781208
5493,20063545.99166744
5494,20045196.286379334
5495,20084026.36575242
5496,20075624.15399095
5497,20096022.4717214
5498,20083851.902131498
5499,20094859.238309905
5500,20056758.74197558
5501,20087857.006025776
5502,20078741.09584681
5503,20098304.478866152
5504,20100541.096046943
5505,20091495.55771489
5506,20082231.373010296
5507,20108385.92476142
5508,20100630.880167305
5509,20054522.706499025
5510,20078374.244648065
5511,20080521.479469445
5512,20110565.78874594
5513,20083635.371400453
5514,20071281.52255625
5515,20127736.686929397
5516,20111062.003384527
5517,20100796.617791496
5518,20052379.7706531
5519,20091082.676963888
5520,20079445.253269777
5521,20117281.422201417
5522,20101382.8217754
5523,20050987.775744323
5524,20073042.15767929
5525,20114029.402556974
5526,20057354.04365515
5527,20071139.66883532
5528,20036414.293370564
5529,20078649.686772637
5530,20114163.688318282
5531,20085155.434827536
5532,20082013.952090796
5533,20079533.533708766
5534,20084213.955370355
5535,20084443.52697607
5536,20084464.722192664
5537,20095986.625385102
5538,20058910.50265583
5539,20063995.269268513
5540,20083042.66894217
5541,20084147.073805597
5542,20075854.638580743
5543,20088222.72266475
5544,20073555.12820235
5545,20074982.3748775
5546,20102895.508190934
5547,20099223.538160883
5548,20101251.607854564
5549,20079589.96287191
5550,20058428.000477556
5551,20110870.157650013
5552,20068146.767716333
5553,20085108.480300006
5554,20064682.92414084
5555,20127475.71665302
5556,20085093.899980675
5557,20102692.80637859
5558,20105757.37235515
5559,20108244.967823066
5560,20082878.356381647
5561,20072458.128833517
5562,20112272.762363452
5563,20084070.283716686
5564,20084201.451135658
5565,20077996.160075776
5566,20111613.85314205
5567,20098222.954785597
5568,20101288.172919814
5569,20052310.441202845
5570,20091813.17679556
5571,20106903.182377107
5572,20091392.829400398
5573,20085804.377194025
5574,20082763.886394538
5575,20055049.543875728
5576,20062802.521698095
5577,20074694.988260165
5578,20117525.323430285
5579,20103559.795933332
5580,20099270.127456322
5581,20093873.132336907
5582,20098329.070725765
5583,20076925.6779326
5584,20088318.709020346
5585,20077287.24479736
5586,20067890.983806085
5587,20081749.98491168
5588,20055052.40716192
5589,20087160.96151171
5590,20100759.943460483
5591,20107445.273743052
5592,20051174.788266625
5593,20077856.59666774
5594,20046569.71980168
5595,20087050.064808767
5596,20106384.852767266
5597,20095585.646185886
5598,20129750.520848047
5599,20097296.68251681
5600,20084660.966479015
5601,20074046.23391489
5602,20078003.909024242
5603,20069829.612233035
5604,20087627.21196393
5605,20109627.109025132
5606,20061986.43146859
5607,20054292.131289866
5608,20086806.718382344
5609,20068377.545449983
5610,20094966.684341926
5611,20089576.83411561
5612,20059036.154681295
5613,20077652.52911347
5614,20105676.71470852
5615,20104912.65232346
5616,20086357.31783303
5617,20094853.581873085
5618,20081684.556896634
5619,20054921.754061148
5620,20084447.39228669
5621,20100116.66944824
5622,20090159.071042813
5623,20100060.81241464
5624,20074368.987778954
5625,20073982.71008124
5626,20107513.1234312
5627,20079632.132123396
5628,20068895.728604846
5629,20083896.070181005
5630,20068184.74248082
5631,20103958.588574175
5632,20094174.29648717
5633,20077001.277119845
5634,20134154.12849489
5635,20059390.38535941
5636,20098360.271349166
5637,20090389.041985713
5638,20087282.036202174
5639,20093661.88069159
5640,20074907.200139996
5641,20078082.276374593
5642,20120173.97946247
5643,20071010.742407475
5644,20067146.99018783
5645,20066469.81620591
5646,20060037.31692133
5647,20080012.165659245
5648,20109244.418735676
5649,20082953.114896357
5650,20088303.068856042
5651,20100466.66619716
5652,20077456.876522355
5653,20074707.557580907
5654,20077498.58699833
5655,20083899.332181837
5656,20082071.686133217
5657,20076574.80501088
5658,20074091.88881987
5659,20072048.319533225
5660,20050402.105381817
5661,20086895.52624708
5662,20110941.411914945
5663,20106378.98445223
5664,20105240.57229142
5665,20067182.644551042
5666,20062115.790374447
5667,20115872.00668054
5668,20063337.93759188
5669,20118280.5497742
5670,20091415.107924014
5671,20063538.144066628
5672,20078483.41454738
5673,20072607.322024297
5674,20076146.29690908
5675,20064878.292414237
5676,20116540.151249178
5677,20064813.200045384
5678,20056314.327261407
5679,20093305.797130376
5680,20039217.37750134
5681,20100518.383872703
5682,20093735.35916846
5683,20107330.16859763
5684,20058225.99261904
5685,20067943.52396675
5686,20070720.659169286
5687,20107206.97836105
5688,20101631.893256206
5689,20119949.038392402
5690,20048166.316724524
5691,20080030.556065872
5692,20091488.654030614
5693,20092471.542521365
5694,20109897.2790266
5695,20071627.68992622
5696,20068855.606534757
5697,20091142.11533403
5698,20077595.80909247
5699,20060566.40396709
5700,20067289.358051345
5701,20128344.639430385
5702,20079825.03419232
5703,20065670.58719367
5704,20067390.22618667
5705,20084144.319577776
5706,20046420.196120445
5707,20089348.179250292
5708,20085026.559756164
5709,20085885.499259118
5710,20102238.80193831
5711,20114884.937674873
5712,20069085.098311912
5713,20074655.433373827
5714,20093256.863795914
5715,20100502.564600002
5716,20108484.78286005
5717,20094025.56738134
5718,20093596.454240985
5719,20090681.095192544
5720,20107349.27929737
5721,20058932.009336703
5722,20094369.416733813
5723,20104733.828597132
5724,20086693.878156673
5725,20111077.04533567
5726,20087494.528741382
5727,20100098.907737374
5728,20089180.73605412
5729,20093086.72704348
5730,20096243.12931198
5731,20092939.19612121
5732,20122192.893977143
5733,20089300.845204156
5734,20083645.874406356
5735,20085183.609578177
5736,20085172.473745544
5737,20094272.11973676
5738,20135741.99460254
5739,20088910.328680426
5740,20103609.5037903
5741,20090152.41556322
5742,20065954.55570751
5743,20058998.936896883
5744,20096448.120401494
5745,20053938.508795828
5746,20083956.957631513
5747,20098117.405397005
5748,20080174.117092952
5749,20049596.96143326
5750,20076113.55677301
5751,20087452.14889919
5752,20067435.944741864
5753,20089962.450025246
5754,20083142.057805073
5755,20086840.299832705
5756,20088030.57961429
5757,20052541.91087749
5758,20131392.047573004
5759,20081496.21489658
5760,20056882.105616335
5761,20068151.982388552
5762,20091474.215311456
5763,20078325.211671576
5764,20091778.02173465
5765,20082826.540304746
5766,20091093.98031745
5767,20077612.62114893
5768,20089397.342457637
5769,20089090.108109545
5770,20085425.969399717
5771,20061410.373981208
5772,20082318.31914913
5773,20079891.56613323
5774,20069543.852291215
5775,20039231.759040553
5776,20065800.502956685
5777,20066071.77389207
5778,20102039.41268851
5779,20110225.741851635
5780,20073905.23175928
5781,20098604.49431256
5782,20047893.25572349
5783,20083574.15298074
5784,20082023.18682908
5785,20059922.749574892
5786,20079979.89802157
5787,20071376.828310203
5788,20087942.40646009
5789,20072585.625016123
5790,20097796.89773405
5791,20077028.748245552
5792,20074809.540572815
5793,20088801.28969538
5794,20085614.062823374
5795,20117790.63329186
5796,20096725.11706141
5797,20088990.098202657
5798,20051851.81058804
5799,20096588.812592283
5800,20063546.78381199
5801,20074803.059305172
5802,20089416.37111451
5803,20111966.05314529
5804,20093847.117746867
5805,20089586.75799885
5806,20078299.31260024
5807,20098277.54917254
5808,20093682.86117654
5809,20084058.25451902
5810,20125865.278901152
5811,20109257.28388029
5812,20080598.653167218
5813,20081807.156104498
5814,20085016.994062077
5815,20078914.960104674
5816,20042978.287931554
5817,20085405.756930444
5818,20078936.654901363
5819,20080732.67853558
5820,20083765.488068845
5821,20097141.95717767
5822,20090340.441598143
5823,20080434.034981932
5824,20091648.765022874
5825,20086801.44507124
5826,20083241.173159115
5827,20092705.781974968
5828,20086261.320260424
5829,20060015.819260564
5830,20059773.45864291
5831,20101562.67575552
5832,20068425.525602244
5833,20102662.101868242
5834,20122017.92392486
5835,20047386.598535333
5836,20118876.21344544
5837,20114196.520360187
5838,20119126.363923755
5839,20105439.130695663
5840,20085884.770279497
5841,20133086.962640125
5842,20108533.820404336
5843,20057719.812313363
5844,20088777.737546116
5845,20062360.922841936
5846,20106808.68690351
5847,20120584.011659775
5848,20105613.5505976
5849,20084620.936691634
5850,20085989.36316108
5851,20066087.97570345
5852,20080065.982685886
5853,20082003.400589246
5854,20117415.178964585
5855,20104963.624915075
5856,20069591.00788634
5857,20089548.516595777
5858,20082830.280517284
5859,20108014.53751348
5860,20111450.21157131
5861,20070441.362069763
5862,20039665.922824368
5863,20092037.458901178
5864,20078988.030687653
5865,20116636.89102787
5866,20085637.48469538
5867,20103432.679586947
5868,20076448.26963142
5869,20061394.372493982
5870,20074758.15504265
5871,20078848.66547448
5872,20073418.495541282
5873,20088614.852623846
5874,20117127.363301445
5875,20089745.982751828
5876,20097150.342292525
5877,20086508.60029524
5878,20077675.468030408
5879,20099521.10079836
5880,20073800.290675014
5881,20086304.387294203
5882,20090710.16172087
5883,20077006.371109854
5884,20092812.395629495
5885,20070823.234189373
5886,20084919.292106587
5887,20101959.924504388
5888,20067676.23177857
5889,20072995.755366698
5890,20055908.422166135
5891,20100106.829600453
5892,20087838.46056141
5893,20059570.83563944
5894,20080014.082492582
5895,20067683.215665564
5896,20078297.086870223
5897,20072967.264316425
5898,20066747.42744663
5899,20084031.69249711
5900,20121147.063217465
5901,20081642.130656574
5902,20122753.6485241
5903,20068279.223381296
5904,20090227.290357735
5905,20040839.22389604
5906,20086161.20793704
5907,20057212.12206041
5908,20088808.527411487
5909,20108660.773280073
5910,20074849.74401547
5911,20071366.681652747
5912,20090770.196406834
5913,20058121.775551062
5914,20089205.057007723
5915,20084017.661087796
5916,20081090.525217608
5917,20120668.595280554
5918,20060693.142010383
5919,20095529.19348472
5920,20078109.11707979
5921,20086109.747642443
5922,20078246.93612958
5923,20083222.14265786
5924,20085413.952291146
5925,20094044.030882068
5926,20069758.78312925
5927,20083122.34137766
5928,20069634.944124892
5929,20089303.77228864
5930,20124644.562330436
5931,20091106.71121423
5932,20110816.142810907
5933,20106594.927438773
5934,20103818.856583413
5935,20117599.788178187
5936,20075996.121458277
5937,20103328.48802253
5938,20076552.84727532
5939,20071314.47932586
5940,20073560.856057655
5941,20061996.344473407
5942,20076959.707663033
5943,20059024.17129344
5944,20107836.199131276
5945,20074749.432137262
5946,20081271.400053162
5947,20059624.69920508
5948,20088464.7133066
5949,20088714.382673837
5950,20069318.19443559
5951,20080447.189487886
5952,20088022.25383249
5953,20120678.90998299
5954,20093022.127477426
5955,20066947.656980686
5956,20084931.828385483
5957,20102116.91402077
5958,20075702.100799248
5959,20087706.106819525
5960,20073173.26995764
5961,20138940.81324255
5962,20061234.58506284
5963,20102957.89505369
5964,20126552.688581344
5965,20097371.99585001
5966,20121932.946690194
5967,20102492.496493604
5968,20065430.41725441
5969,20078409.975192092
5970,20069812.11503754
5971,20087360.485203277
5972,20085795.71602131
5973,20097153.000193514
5974,20060241.59360157
5975,20092714.51398086
5976,20118651.89172945
5977,20061844.148550294
5978,20109816.79820375
5979,20064342.515690662
5980,20092258.822705176
5981,20082276.9323737
5982,20101571.995527696
5983,20066863.01255412
5984,20066777.774654448
5985,20043095.858051848
5986,20087964.440698702
5987,20051192.91953211
5988,20098882.017187953
5989,20099208.779461894
5990,20103117.235362306
5991,20069338.60902526
5992,20113237.05171432
5993,20105695.755414285
5994,20076764.7923772
5995,20071149.091956846
5996,20052575.311386563
5997,20086498.600490425
5998,20080237.58412899
5999,20077234.72487465
6000,20095727.604528457
6001,20095574.03765109
6002,20074109.020717528
6003,20055052.765558414
6004,20076693.78874586
6005,20059631.94702645
6006,20101212.549646325
6007,20104927.342711125
6008,20121895.12770735
6009,20059307.251504056
6010,20092689.103442773
6011,20113252.059543952
6012,20089738.936206967
6013,20088210.04155837
6014,20109690.60099511
6015,20099303.089969695
6016,20075446.024100766
6017,20080710.2868956
6018,20107191.495479695
6019,20062200.94025907
6020,20051443.458651472
6021,20087702.94925159
6022,20080095.44858107
6023,20087581.545212287
6024,20094382.088640656
6025,20071345.36014947
6026,20066195.284425154
6027,20081381.645832848
6028,20112238.032619145
6029,20112489.795052458
6030,20087094.268675018
6031,20057319.609388724
6032,20074424.81542262
6033,20085407.740292992
6034,20071849.93146565
6035,20088949.755121507
6036,20049283.905422565
6037,20070175.602749154
6038,20078129.723616082
6039,20085448.11830509
6040,20081586.800528735
6041,20094133.98425884
6042,20063712.057566125
6043,20111014.501229733
6044,20081720.34925681
6045,20078915.077330187
6046,20052939.509285215
6047,20085505.35030849
6048,20061066.10241324
6049,20090149.145792685
6050,20077535.41212888
6051,20098828.92946602
6052,20082936.930972297
6053,20067975.437577266
6054,20091832.137088813
6055,20090010.723062415
6056,20113135.38141034
6057,20062798.34005609
6058,20048700.544743072
6059,20062736.33512877
6060,20116684.32740033
6061,20067430.0143795
6062,20096398.696476188
6063,20079746.905632216
6064,20074050.25735901
6065,20050384.12247124
6066,20079167.776285753
